Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
2,90,74,19.5,4.480285279,0.031254566,6,0.052513172,0.039618722,1,0.00793941,0.010386011
2,90,74,19.5,2.470185249,0.066877647,6,0.138666125,0.134605446,1,0.00793941,0.010386011
2,90,74,19.5,2.410133897,1.116973458,3.675349601,0.218059931,0.063612633,1,0.00793941,0.010386011
3,90,74,13.5,0.458212074,0.027661007,6,0.225897168,0.287323592,1,0.007235345,0.009266997
3,90,74,13.5,1.352463938,0.485287655,1.935156201,0.45556458,0.381392018,1,0.007235345,0.009266997
3,90,74,13.5,2.366452847,0.037744759,6,0.067323481,0.053587224,1,0.007235345,0.009266997
3,90,74,13.5,1.559885667,1.17734902,0.867121746,0.177279524,0.042066567,1,0.007235345,0.009266997
3,90,74,13.5,6.283185307,1.45E-15,1.868865246,0.737494388,0.235630599,1,0.007235345,0.009266997
4,90,74,9.5,1.362637878,0.541989063,1.722531317,0.463570048,0.368332746,1,0.009764443,0.012638328
4,90,74,9.5,6.283185307,0.011900879,1.983994073,0.777197004,0.254070593,1,0.009764443,0.012638328
4,90,74,9.5,1.505183097,0.041906419,6,0.068353509,0.051579017,1,0.009764443,0.012638328
4,90,74,9.5,0.222934712,0.048227807,6,0.22490817,0.269743165,1,0.009764443,0.012638328
4,90,74,9.5,1.560747457,1.173529727,0.765808132,0.17678848,0.056274479,1,0.009764443,0.012638328
5,90,74,18.5,1.289459642,0.355847292,1.87918425,0.457046805,0.415477545,1,0.012316142,0.016253614
5,90,74,18.5,2.22E-38,1.263070403,4.589133522,0.145725631,0.050609068,1,0.012316142,0.016253614
5,90,74,18.5,0.72116995,0.016735788,6,0.164127475,0.185334448,1,0.012316142,0.016253614
5,90,74,18.5,1.579191617,1.103785857,0.698469608,0.212500382,0.08656759,1,0.012316142,0.016253614
5,90,74,18.5,6.283185307,9.11E-45,1.992852155,0.676862465,0.262011349,1,0.012316142,0.016253614
6,90,74,11.5,6.283185307,0.24578293,2.025354451,0.74735788,0.251377664,1,0.014154487,0.018759172
6,90,74,11.5,1.561531076,1.178192428,0.719448448,0.171318178,0.075095627,1,0.014154487,0.018759172
6,90,74,11.5,0.882795934,0.045493409,6,0.072678808,0.051311791,1,0.014154487,0.018759172
6,90,74,11.5,1.408953899,0.637084677,1.519310257,0.453253201,0.365736159,1,0.014154487,0.018759172
6,90,74,11.5,0.256572952,0.083416855,6,0.223343942,0.256478759,1,0.014154487,0.018759172
7,90,74,7.5,1.579899858,1.119064195,0.663442278,0.198597691,0.098364729,1,0.014816435,0.019361746
7,90,74,7.5,6.283185307,0.210441433,1.920084628,0.660359014,0.241134874,1,0.014816435,0.019361746
7,90,74,7.5,0.49961643,0.018199805,6,0.189622083,0.208837629,1,0.014816435,0.019361746
7,90,74,7.5,3.17E-25,1.281678777,3.961353641,0.129873149,0.052427994,1,0.014816435,0.019361746
7,90,74,7.5,1.395300609,0.493676682,1.670842459,0.439147154,0.399234774,1,0.014816435,0.019361746
8,90,74,13.5,6.283185307,0.244628305,1.57643909,0.793008515,0.199458439,1,0.016649475,0.022165958
8,90,74,13.5,1.179288915,0.019132048,4.462063052,0.216613335,0.238598978,1,0.016649475,0.022165958
8,90,74,13.5,1.469141459,1.274666735,1.699743356,0.135127453,0.070263019,1,0.016649475,0.022165958
8,90,74,13.5,1.567542541,1.101138755,0.603216459,0.194555678,0.09231606,1,0.016649475,0.022165958
8,90,74,13.5,1.510499224,0.594911512,1.697458882,0.404706612,0.399363504,1,0.016649475,0.022165958
9,90,74,12.5,1.566769518,1.103855617,0.594146255,0.190718498,0.098988611,1,0.014911462,0.019714077
9,90,74,12.5,1.183974597,0.033714782,4.410959464,0.225357454,0.227276574,1,0.014911462,0.019714077
9,90,74,12.5,1.528799931,0.649069817,1.562909916,0.39921232,0.402461755,1,0.014911462,0.019714077
9,90,74,12.5,6.283185307,0.440571532,1.555208358,0.747332113,0.193468711,1,0.014911462,0.019714077
9,90,74,12.5,1.473712292,1.276177735,1.695567791,0.133375771,0.077804349,1,0.014911462,0.019714077
10,90,77,19.5,6.283185307,0.72985463,1.412416162,0.577111779,0.162272021,1,0.016079061,0.021565063
10,90,77,19.5,1.015585254,0.036792145,6,0.237437383,0.22594857,1,0.016079061,0.021565063
10,90,77,19.5,1.155193909,1.313202214,2.951564786,0.119050813,0.076661598,1,0.016079061,0.021565063
10,90,77,19.5,1.570200025,1.153597635,0.733920765,0.18306338,0.113774193,1,0.016079061,0.021565063
10,90,77,19.5,1.560697781,0.715754263,1.627627224,0.40151148,0.421343619,1,0.016079061,0.021565063
2,90,77,7.5,6.283185304,0.036723106,6,0.056083152,0.040447764,1,0.01374045,0.017281352
2,90,77,7.5,6.283185307,5.74E-35,6,0.405041401,0.300508165,1,0.01374045,0.017281352
2,90,77,7.5,4.02E-34,0.498547352,6,0.393179158,0.371951614,1,0.01374045,0.017281352
2,90,77,7.5,0.447804985,1.158317253,5.999894826,0.225041114,0.081099961,1,0.01374045,0.017281352
2,90,77,7.5,5.90E-26,0.017350217,6,0.182270761,0.205992495,1,0.01374045,0.017281352
3,90,77,8.5,1.362235878,0.50546598,2.081123966,0.411823367,0.366440639,1,0.00701596,0.009168657
3,90,77,8.5,6.283185307,1.74E-16,1.791290941,0.770582614,0.219628679,1,0.00701596,0.009168657
3,90,77,8.5,1.545021384,1.200742569,1.158828847,0.187423165,0.055258194,1,0.00701596,0.009168657
3,90,77,8.5,2.016937198,0.037317634,6,0.066980805,0.054045024,1,0.00701596,0.009168657
3,90,77,8.5,0.576729624,0.031604395,6,0.224662851,0.304627464,1,0.00701596,0.009168657
4,90,77,13.5,1.551571821,1.211855519,0.990349982,0.176597796,0.062847217,1,0.009453001,0.012397827
4,90,77,13.5,6.283185307,0.162653687,1.825199541,0.765054253,0.221190246,1,0.009453001,0.012397827
4,90,77,13.5,1.867784486,0.041969173,6,0.07021279,0.054854761,1,0.009453001,0.012397827
4,90,77,13.5,0.48300267,0.047646763,6,0.237496036,0.317068216,1,0.009453001,0.012397827
4,90,77,13.5,1.402923087,0.599936662,1.84187091,0.415489572,0.344039559,1,0.009453001,0.012397827
5,90,77,5.5,1.426363297,0.665675957,1.687296792,0.412479791,0.335914743,1,0.012040637,0.016071422
5,90,77,5.5,1.552802987,1.218132843,0.924841167,0.170170348,0.074323088,1,0.012040637,0.016071422
5,90,77,5.5,1.778707334,0.044955887,6,0.072433997,0.053883917,1,0.012040637,0.016071422
5,90,77,5.5,6.283185307,0.313622415,1.857271712,0.752202429,0.222966379,1,0.012040637,0.016071422
5,90,77,5.5,0.406660264,0.066144691,6,0.24154391,0.312911873,1,0.012040637,0.016071422
6,90,77,3.5,1.553373658,1.2181593,0.922077764,0.17089951,0.082660035,1,0.013768537,0.018371156
6,90,77,3.5,1.412084467,0.664642712,1.632855496,0.414185522,0.343764477,1,0.013768537,0.018371156
6,90,77,3.5,0.44954951,0.15449078,6,0.204339665,0.248473359,1,0.013768537,0.018371156
6,90,77,3.5,6.283185307,0.341532718,1.916466954,0.755915914,0.235531292,1,0.013768537,0.018371156
6,90,77,3.5,0.849075841,0.03196243,6,0.091396345,0.089570837,1,0.013768537,0.018371156
7,90,77,11.5,1.447604593,0.733142581,1.512053334,0.394426644,0.330188792,1,0.016107543,0.021969263
7,90,77,11.5,1.551074259,1.224753733,0.919265078,0.1660393,0.091200912,1,0.016107543,0.021969263
7,90,77,11.5,0.297716867,0.100335889,6,0.239705249,0.298217247,1,0.016107543,0.021969263
7,90,77,11.5,1.702802691,0.045123162,6,0.08027648,0.05406672,1,0.016107543,0.021969263
7,90,77,11.5,6.283185307,0.525262749,1.913463459,0.708735956,0.226326329,1,0.016107543,0.021969263
8,90,77,19.5,0.462845187,1.313220591,3.954808799,0.1214858,0.060652139,1,0.016950953,0.022473945
8,90,77,19.5,6.283185307,0.496314086,1.514726053,0.617323524,0.171740934,1,0.016950953,0.022473945
8,90,77,19.5,1.090019334,0.012473592,6,0.228384811,0.269562204,1,0.016950953,0.022473945
8,90,77,19.5,1.518697052,0.626504606,1.844006431,0.402237421,0.39507748,1,0.016950953,0.022473945
8,90,77,19.5,1.578443845,1.153706266,0.764368768,0.190698163,0.102967244,1,0.016950953,0.022473945
9,90,77,14.5,1.572446813,1.153101971,0.739695932,0.185297716,0.105323057,1,0.016877003,0.022385539
9,90,77,14.5,1.060516992,1.314241914,3.07630382,0.120080802,0.06873711,1,0.016877003,0.022385539
9,90,77,14.5,1.106249097,0.028104493,6,0.242235643,0.266921095,1,0.016877003,0.022385539
9,90,77,14.5,6.283185307,0.645335881,1.428452788,0.594075437,0.160651163,1,0.016877003,0.022385539
9,90,77,14.5,1.552823527,0.693982123,1.733751052,0.393024842,0.398367575,1,0.016877003,0.022385539
10,90,80,16.5,1.38147525,0.040180648,6,0.24860743,0.252473809,1,0.017754591,0.024722193
10,90,80,16.5,6.283185307,0.794075801,1.389553032,0.533559469,0.155612782,1,0.017754591,0.024722193
10,90,80,16.5,1.582878603,1.185019469,0.927797797,0.183154792,0.115145248,1,0.017754591,0.024722193
10,90,80,16.5,1.545594061,0.746657755,1.805008471,0.384114136,0.399624556,1,0.017754591,0.024722193
10,90,80,16.5,0.579117137,1.333568986,4.690755649,0.115838987,0.077143605,1,0.017754591,0.024722193
2,90,80,14.5,1.559795666,0.501766821,3.198063138,0.289844966,0.352500446,1,0.005226191,0.007154911
2,90,80,14.5,2.969738564,0.030606727,6,0.063391677,0.055619767,1,0.005226191,0.007154911
2,90,80,14.5,1.345778855,0.034792748,6,0.211531184,0.377664571,1,0.005226191,0.007154911
2,90,80,14.5,6.283185307,0.039578287,1.274582705,0.763685583,0.10568884,1,0.005226191,0.007154911
2,90,80,14.5,1.516719423,1.121939086,2.457686083,0.238982197,0.108526375,1,0.005226191,0.007154911
3,90,80,6.5,1.55393484,1.215165286,1.638079597,0.196545595,0.075729515,1,0.006856837,0.009109178
3,90,80,6.5,1.117693125,0.036935232,6,0.242715571,0.397661885,1,0.006856837,0.009109178
3,90,80,6.5,2.784094672,0.037182429,6,0.069307233,0.058597928,1,0.006856837,0.009109178
3,90,80,6.5,6.283185307,0.20592478,1.40616789,0.772801008,0.136807447,1,0.006856837,0.009109178
3,90,80,6.5,1.529218122,0.595406068,2.540155985,0.332853214,0.331203226,1,0.006856837,0.009109178
4,90,80,2.5,1.435289238,0.613943694,2.128866767,0.370790838,0.340783616,1,0.009619388,0.01263044
4,90,80,2.5,6.283185307,0.151273753,1.608615311,0.825621968,0.18781861,1,0.009619388,0.01263044
4,90,80,2.5,1.150436748,0.018993225,6,0.10105841,0.136649025,1,0.009619388,0.01263044
4,90,80,2.5,1.252372225,0.184041376,5.117410199,0.18827574,0.257426671,1,0.009619388,0.01263044
4,90,80,2.5,1.554072711,1.2349263,1.325584668,0.18267734,0.077322077,1,0.009619388,0.01263044
5,90,80,11.5,6.283185307,0.534079981,1.612253529,0.716668997,0.176341373,1,0.01149431,0.015633897
5,90,80,11.5,2.87447783,0.045151458,6,0.076146745,0.05924423,1,0.01149431,0.015633897
5,90,80,11.5,0.716557606,0.074608063,6,0.261835883,0.382577947,1,0.01149431,0.015633897
5,90,80,11.5,1.550154391,1.254281194,1.232604363,0.167793009,0.081717207,1,0.01149431,0.015633897
5,90,80,11.5,1.493056914,0.736081269,1.859337949,0.356268661,0.300119244,1,0.01149431,0.015633897
6,90,80,10.5,1.496728381,0.762499015,1.779313437,0.351415055,0.29886575,1,0.012760199,0.017543388
6,90,80,10.5,2.919709098,0.046314329,6,0.078827514,0.060609345,1,0.012760199,0.017543388
6,90,80,10.5,0.674381946,0.093761335,5.999997306,0.260095236,0.376349693,1,0.012760199,0.017543388
6,90,80,10.5,6.283185307,0.6150057,1.624859726,0.68795901,0.178505268,1,0.012760199,0.017543388
6,90,80,10.5,1.550504137,1.258495169,1.224167362,0.165189238,0.085669945,1,0.012760199,0.017543388
7,90,80,2.5,1.566579635,1.261406197,1.228764958,0.163974601,0.100752083,1,0.015727895,0.02156862
7,90,80,2.5,1.496579859,0.769856545,1.770227209,0.34833895,0.31993221,1,0.015727895,0.02156862
7,90,80,2.5,1.366865445,0.233151133,4.220196877,0.197099299,0.253697249,1,0.015727895,0.02156862
7,90,80,2.5,1.327424677,0.027840275,5.77647681,0.111726137,0.134766742,1,0.015727895,0.02156862
7,90,80,2.5,6.283185307,0.546085032,1.564158862,0.769297047,0.190851717,1,0.015727895,0.02156862
8,90,80,15.5,8.81E-67,1.326638658,5.555405032,0.122385653,0.065469156,1,0.016787992,0.022714997
8,90,80,15.5,1.587204707,1.176849591,0.939436104,0.193392495,0.100901608,1,0.016787992,0.022714997
8,90,80,15.5,6.283185307,0.574789439,1.388820106,0.618369812,0.148048311,1,0.016787992,0.022714997
8,90,80,15.5,1.448539183,0.007612248,6,0.240127655,0.296505587,1,0.016787992,0.022714997
8,90,80,15.5,1.527803605,0.655141897,2.129310595,0.387496077,0.389075337,1,0.016787992,0.022714997
9,90,80,12.5,1.582547323,1.180346164,0.899786089,0.186208892,0.100508813,1,0.018889317,0.025743306
9,90,80,12.5,1.559869306,0.729483194,2.010296824,0.379068359,0.391259463,1,0.018889317,0.025743306
9,90,80,12.5,1.484981258,0.025313169,6,0.254890193,0.295201526,1,0.018889317,0.025743306
9,90,80,12.5,6.283185307,0.717673131,1.305932146,0.56872315,0.138361961,1,0.018889317,0.025743306
9,90,80,12.5,0.667533006,1.328789045,4.583027556,0.121046931,0.074668236,1,0.018889317,0.025743306
10,90,83,10.5,0.084386925,1.357439325,5.999999957,0.105919778,0.068484795,1,0.019917716,0.028614251
10,90,83,10.5,1.874656484,0.044690666,6,0.268945909,0.295844492,1,0.019917716,0.028614251
10,90,83,10.5,6.283185307,0.905136754,1.432687839,0.482061429,0.158739913,1,0.019917716,0.028614251
10,90,83,10.5,1.59212604,1.203706497,1.373414807,0.190696756,0.153537382,1,0.019917716,0.028614251
10,90,83,10.5,1.491219289,0.746925019,1.95355063,0.330691158,0.323393418,1,0.019917716,0.028614251
2,90,83,13.5,1.040607851,0.121798108,6,0.357116489,0.559427454,1,0.005587492,0.007622209
2,90,83,13.5,6.283185307,4.77E-23,1.101438311,0.787325753,0.059922381,1,0.005587492,0.007622209
2,90,83,13.5,1.638429855,0.948964226,3.359278649,0.341231184,0.218393428,1,0.005587492,0.007622209
2,90,83,13.5,2.606816013,0.026394728,6,0.047862886,0.03471049,1,0.005587492,0.007622209
2,90,83,13.5,3.641842426,0.056708973,6,0.121491421,0.127546248,1,0.005587492,0.007622209
3,90,83,11.5,1.578360941,0.624300137,3.220347219,0.310624982,0.327522107,1,0.006564358,0.008931587
3,90,83,11.5,1.516987171,1.224575477,2.303709406,0.197561361,0.086019098,1,0.006564358,0.008931587
3,90,83,11.5,2.868927396,0.036855426,6,0.070311903,0.061641359,1,0.006564358,0.008931587
3,90,83,11.5,6.283185307,2.08E-18,1.213349881,0.929451933,0.093359197,1,0.006564358,0.008931587
3,90,83,11.5,1.449723667,0.048267291,6,0.246509688,0.431458239,1,0.006564358,0.008931587
4,90,83,10.5,1.539903894,1.261262935,1.918198151,0.177338822,0.083872443,1,0.008604943,0.011702435
4,90,83,10.5,1.576078455,0.717644885,2.574233463,0.318694237,0.295430085,1,0.008604943,0.011702435
4,90,83,10.5,6.283185307,0.434398542,1.276780893,0.796359719,0.112952613,1,0.008604943,0.011702435
4,90,83,10.5,1.281066799,0.066780744,6,0.266834628,0.443489758,1,0.008604943,0.011702435
4,90,83,10.5,3.151205092,0.041914273,6,0.075201816,0.064255101,1,0.008604943,0.011702435
5,90,83,17.5,6.283185307,0.668395264,1.324356265,0.719516681,0.125641104,1,0.010900701,0.015103101
5,90,83,17.5,1.129017949,0.093098867,5.999998086,0.277226474,0.436696887,1,0.010900701,0.015103101
5,90,83,17.5,3.525324733,0.044164804,6,0.080830915,0.066493681,1,0.010900701,0.015103101
5,90,83,17.5,1.543299937,1.280636108,1.763684434,0.163959625,0.089503665,1,0.010900701,0.015103101
5,90,83,17.5,1.570764265,0.79008991,2.233892306,0.319164638,0.281664663,1,0.010900701,0.015103101
6,90,83,15.5,7.91E-16,0.068528965,6,0.249912511,0.284311673,1,0.016316519,0.022240198
6,90,83,15.5,6.283185307,0.048991638,6,0.080734475,0.058599862,1,0.016316519,0.022240198
6,90,83,15.5,1.29384531,0.963526671,1.160507529,0.365577854,0.120232719,1,0.016316519,0.022240198
6,90,83,15.5,6.283185307,0.489001598,6,0.525474028,0.463231303,1,0.016316519,0.022240198
6,90,83,15.5,1.220797728,1.283160101,6,0.145236415,0.073624444,1,0.016316519,0.022240198
7,90,83,3.5,1.571497907,0.855343436,2.026354309,0.303630638,0.285637384,1,0.014147818,0.020002725
7,90,83,3.5,1.122468893,0.278350776,5.08879187,0.216517144,0.305920156,1,0.014147818,0.020002725
7,90,83,3.5,2.249972244,0.02334228,6,0.129719959,0.17069094,1,0.014147818,0.020002725
7,90,83,3.5,6.283185307,0.790456446,1.328605604,0.670809115,0.137958229,1,0.014147818,0.020002725
7,90,83,3.5,1.543128886,1.295698069,1.765238639,0.153663377,0.099793291,1,0.014147818,0.020002725
8,90,83,5.5,1.536478568,1.304085925,1.806418736,0.147404674,0.106870024,1,0.016893622,0.02433153
8,90,83,5.5,0.906638684,0.259274259,5.999999999,0.248480777,0.353749958,1,0.016893622,0.02433153
8,90,83,5.5,6.283185307,0.955712392,1.340074944,0.540625664,0.132402151,1,0.016893622,0.02433153
8,90,83,5.5,1.572698871,0.911454228,1.864216615,0.292468389,0.278382352,1,0.016893622,0.02433153
8,90,83,5.5,3.033818119,0.026883571,6,0.125766556,0.128595514,1,0.016893622,0.02433153
9,90,83,3.5,1.535127761,1.307195231,1.879214428,0.145108477,0.121564048,1,0.021333741,0.03124306
9,90,83,3.5,1.570700964,0.925576819,1.821925979,0.289356941,0.302975477,1,0.021333741,0.03124306
9,90,83,3.5,2.444165603,0.03188036,5.99980341,0.136691132,0.143192142,1,0.021333741,0.03124306
9,90,83,3.5,6.283185307,0.929402122,1.321680582,0.59731886,0.151210442,1,0.021333741,0.03124306
9,90,83,3.5,1.306190312,0.312125476,4.214468958,0.222627925,0.281057891,1,0.021333741,0.03124306
10,90,86,4.5,1.613316173,0.512627483,3.267779786,0.320353098,0.380486019,1,0.02364236,0.033194395
10,90,86,4.5,1.52805616,1.11928311,2.732505811,0.21180181,0.251654155,1,0.02364236,0.033194395
10,90,86,4.5,2.473953371,0.046662188,5.432319044,0.18026441,0.172280956,1,0.02364236,0.033194395
10,90,86,4.5,6.283185307,0.826454072,0.98780283,0.711392342,0.093953603,1,0.02364236,0.033194395
10,90,86,4.5,1.23784601,1.362846119,3.902218912,0.114992901,0.101625267,1,0.02364236,0.033194395
2,90,86,10.5,1.912413788,1.121901471,5.999971628,0.262086065,0.105521377,1,0.005212906,0.007087766
2,90,86,10.5,2.923208438,0.063263101,6,0.136483956,0.141008482,1,0.005212906,0.007087766
2,90,86,10.5,3.157661674,0.029849266,6,0.050940605,0.039657521,1,0.005212906,0.007087766
2,90,86,10.5,6.283185307,2.47E-39,1.18172198,0.506913875,0.046640118,1,0.005212906,0.007087766
2,90,86,10.5,1.12922028,0.089500072,5.999999999,0.495680259,0.667172502,1,0.005212906,0.007087766
3,90,86,16.5,3.001100576,0.036620783,6,0.069736414,0.062312639,1,0.006488884,0.008704595
3,90,86,16.5,1.540011733,0.052137833,6,0.240149122,0.422334862,1,0.006488884,0.008704595
3,90,86,16.5,1.164059187,1.23083312,3.997145603,0.199888327,0.093247951,1,0.006488884,0.008704595
3,90,86,16.5,6.283185307,1.15E-29,1.232248174,0.756048111,0.07749963,1,0.006488884,0.008704595
3,90,86,16.5,1.555436846,0.614834874,3.797733618,0.31421682,0.344604918,1,0.006488884,0.008704595
4,90,86,14.5,6.283185307,0.005205456,6,0.493520648,0.337188891,1,0.014341774,0.018413817
4,90,86,14.5,6.282531445,0.054526993,6,0.059850453,0.039654608,1,0.014341774,0.018413817
4,90,86,14.5,3.25E-37,0.01941854,6,0.246708993,0.269401596,1,0.014341774,0.018413817
4,90,86,14.5,1.351347059,1.27689442,6,0.175995338,0.08784602,1,0.014341774,0.018413817
4,90,86,14.5,5.70E-26,0.770170697,6,0.344822463,0.265908886,1,0.014341774,0.018413817
5,90,86,14.5,6.283184036,0.645048307,4.644527372,0.345835831,0.31594996,1,0.012940043,0.017303547
5,90,86,14.5,6.070256324,0.068083184,6,0.231309312,0.323560019,1,0.012940043,0.017303547
5,90,86,14.5,0.365053027,0.22816263,1.872585718,0.707274522,0.184422338,1,0.012940043,0.017303547
5,90,86,14.5,2.199025834,1.264342911,5.999997623,0.184327888,0.12606986,1,0.012940043,0.017303547
5,90,86,14.5,1.653329177,0.045812015,6,0.069646534,0.049997823,1,0.012940043,0.017303547
6,90,86,8.5,1.029845036,1.320872155,6,0.148455483,0.092246066,1,0.019238279,0.023924289
6,90,86,8.5,9.87E-11,0.950639251,6,0.284837018,0.243346007,1,0.019238279,0.023924289
6,90,86,8.5,6.282248639,0.062266809,6,0.075554437,0.050644876,1,0.019238279,0.023924289
6,90,86,8.5,6.283185307,0.164015997,6,0.446774681,0.292591887,1,0.019238279,0.023924289
6,90,86,8.5,1.59E-36,0.01198002,6,0.338562,0.321171165,1,0.019238279,0.023924289
7,90,86,11.5,0.991178157,1.333796583,6,0.13877197,0.095468545,1,0.02210652,0.027362339
7,90,86,11.5,1.02E-16,1.012437188,6,0.260404797,0.235398173,1,0.02210652,0.027362339
7,90,86,11.5,6.179693619,0.060914983,6,0.089655468,0.058686926,1,0.02210652,0.027362339
7,90,86,11.5,3.11E-43,1.44E-40,6,0.407182888,0.345111038,1,0.02210652,0.027362339
7,90,86,11.5,6.283185307,0.222389535,6,0.440394065,0.265335317,1,0.02210652,0.027362339
8,90,86,17.5,0.995778855,1.348172306,5.999999995,0.128347574,0.097057725,1,0.026299174,0.032756669
8,90,86,17.5,5.360042281,0.061891069,6,0.105248092,0.066941139,1,0.026299174,0.032756669
8,90,86,17.5,2.28E-37,8.89E-09,6,0.516374173,0.367757547,1,0.026299174,0.032756669
8,90,86,17.5,1.06E-09,1.071024415,5.999999995,0.235179784,0.22160854,1,0.026299174,0.032756669
8,90,86,17.5,6.283185307,0.262524766,6,0.444574488,0.246635049,1,0.026299174,0.032756669
9,90,86,2.5,1.289299905,1.296433305,5.782539794,0.161249171,0.160952343,1,0.027733741,0.036434833
9,90,86,2.5,1.303646724,0.827568168,1.77443303,0.381705988,0.31412632,1,0.027733741,0.036434833
9,90,86,2.5,5.265482881,0.034636768,2.262642307,0.235598513,0.158529337,1,0.027733741,0.036434833
9,90,86,2.5,0.605992344,0.050513378,1.991059441,0.256612905,0.153080459,1,0.027733741,0.036434833
9,90,86,2.5,6.119837022,0.701137531,1.970614079,0.41790859,0.21331154,1,0.027733741,0.036434833
10,90,89,5.5,3.047023583,0.041666435,6,0.172189215,0.18395734,1,0.028040491,0.034352782
10,90,89,5.5,2.931052159,0.438655127,6,0.233228692,0.29957274,1,0.028040491,0.034352782
10,90,89,5.5,2.257215457,1.270796941,6,0.136344212,0.156874365,1,0.028040491,0.034352782
10,90,89,5.5,2.975049286,1.430317,6,0.080128213,0.053118214,1,0.028040491,0.034352782
10,90,89,5.5,2.583544828,0.967137631,6,0.227803201,0.306477341,1,0.028040491,0.034352782
2,90,89,14.5,0.92079417,0.015363133,6,0.510736956,0.666347735,1,0.005148608,0.006958323
2,90,89,14.5,3.203636322,0.030595646,6,0.047443076,0.035402029,1,0.005148608,0.006958323
2,90,89,14.5,6.283185307,4.45E-19,1.435239598,0.491205358,0.062551659,1,0.005148608,0.006958323
2,90,89,14.5,3.087004032,1.100623671,6,0.27591743,0.117012153,1,0.005148608,0.006958323
2,90,89,14.5,2.925155573,0.068013536,6,0.124776217,0.118686424,1,0.005148608,0.006958323
3,90,89,9.5,2.963395915,0.03322936,6,0.059491687,0.049996597,1,0.006230037,0.008373169
3,90,89,9.5,1.001167003,0.284190354,5.999999961,0.468239194,0.591651257,1,0.006230037,0.008373169
3,90,89,9.5,2.861250738,1.204210142,6,0.222693308,0.095579606,1,0.006230037,0.008373169
3,90,89,9.5,2.14627904,0.066498309,6,0.166973892,0.203226363,1,0.006230037,0.008373169
3,90,89,9.5,6.283185307,3.77E-36,1.382912597,0.540234357,0.059546176,1,0.006230037,0.008373169
4,90,89,12.5,1.45388496,0.073665403,6,0.230243823,0.369180986,1,0.007500708,0.010084096
4,90,89,12.5,6.283185307,7.55E-22,1.398695057,0.698082437,0.077928643,1,0.007500708,0.010084096
4,90,89,12.5,1.356327405,0.628484848,4.521175291,0.35435544,0.386605386,1,0.007500708,0.010084096
4,90,89,12.5,1.759745528,1.261438755,5.999999999,0.188682389,0.10260435,1,0.007500708,0.010084096
4,90,89,12.5,2.96152893,0.03900084,6,0.072128311,0.063680635,1,0.007500708,0.010084096
5,90,89,10.5,3.203733305,1.308810123,6,0.154558249,0.090977794,1,0.0138795,0.018781073
5,90,89,10.5,6.283185307,0.085466241,6,0.578907814,0.370946759,1,0.0138795,0.018781073
5,90,89,10.5,6.283120464,0.059814444,6,0.072198868,0.048369564,1,0.0138795,0.018781073
5,90,89,10.5,5.02E-05,0.918593159,6,0.292544774,0.193462576,1,0.0138795,0.018781073
5,90,89,10.5,1.10E-39,0.02899316,6,0.30034053,0.296243308,1,0.0138795,0.018781073
6,90,89,6.5,0.068162176,0.955868097,6,0.279657975,0.192580303,1,0.014555139,0.019660321
6,90,89,6.5,6.283185307,0.202998516,6,0.52826723,0.355096051,1,0.014555139,0.019660321
6,90,89,6.5,6.283185307,0.059201436,6,0.080061974,0.056626318,1,0.014555139,0.019660321
6,90,89,6.5,3.335090549,1.318776312,6,0.152061456,0.093161404,1,0.014555139,0.019660321
6,90,89,6.5,9.42E-48,0.039792553,6,0.311868555,0.302535924,1,0.014555139,0.019660321
7,90,89,8.5,6.283185307,0.198453413,6,0.512717522,0.315210095,1,0.016026093,0.020951018
7,90,89,8.5,1.307400876,1.036178552,6,0.248410964,0.205310449,1,0.016026093,0.020951018
7,90,89,8.5,5.752765291,0.059717001,6,0.094011073,0.063695018,1,0.016026093,0.020951018
7,90,89,8.5,3.01810385,1.340102127,6,0.135625018,0.089521984,1,0.016026093,0.020951018
7,90,89,8.5,2.51E-43,5.23E-47,6,0.416991394,0.326262454,1,0.016026093,0.020951018
8,90,89,11.5,1.698335492,1.092144684,6,0.224069405,0.201035785,1,0.018273487,0.023528618
8,90,89,11.5,2.886907652,1.355578103,6,0.124293707,0.090089371,1,0.018273487,0.023528618
8,90,89,11.5,5.107191911,0.055430282,6,0.114934894,0.077679595,1,0.018273487,0.023528618
8,90,89,11.5,6.283185307,0.296325155,6,0.497135274,0.295800119,1,0.018273487,0.023528618
8,90,89,11.5,9.85E-30,4.01E-15,6,0.51944158,0.33539513,1,0.018273487,0.023528618
9,90,89,5.5,3.842159703,1.376156864,6,0.109270616,0.083832219,1,0.014435793,0.019770068
9,90,89,5.5,3.661192396,1.146352374,6,0.1947825,0.203645696,1,0.014435793,0.019770068
9,90,89,5.5,2.07E-19,0.325381563,1.904191672,0.6905291,0.140547313,1,0.014435793,0.019770068
9,90,89,5.5,5.818104643,0.529993183,4.468503043,0.36358504,0.38193837,1,0.014435793,0.019770068
9,90,89,5.5,4.883442683,0.016270901,6,0.195307414,0.190036402,1,0.014435793,0.019770068
10,90,8,6.5,5.625950084,0.535593329,1.632135651,0.434019534,0.175990483,1,0.002243913,0.00333004
10,90,8,6.5,0.022076523,0.268549377,6,0.234065536,0.20121287,1,0.002243913,0.00333004
10,90,8,6.5,1.568980195,0.128202523,0.526859904,0.333161186,0.284490825,1,0.002243913,0.00333004
